,developerResponse,date,review,score,userName
673,"{'reviewId': 'acb878ce-c569-408d-bbb6-7e7154e2c4a9', 'userName': 'Maricel Cabes', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWqQneCpNcsYwCpMOA0mzlbfRxEwdCPT0fyXD2_7AAJWXqRy3U', 'content': 'This app is nice 👍 gemes in my I pad ^_^(+_+)', 'score': 2, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2022, 2, 21, 21, 56, 37), 'replyContent': ""Hello, we're glad you like it. Why did you give it only 2 stars?"", 'repliedAt': datetime.datetime(2022, 2, 22, 13, 58, 36), 'appVersion': None}",2022-02-21 21:56:37,This app is nice 👍 gemes in my I pad ^_^(+_+),2,Maricel Cabes
674,"{'reviewId': 'ddba2784-d814-4834-b79d-5d5fd3be7c77', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'This is a good app . Good,very good', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2018, 9, 17, 7, 13, 53), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2018-09-17 07:13:53,"This is a good app . Good,very good",5,A Google user
675,"{'reviewId': 'd36f25f3-ce1a-4a4d-ac5c-08867508b9d2', 'userName': 'Steph & Alex 7', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXc1CBFYzqwqynkpdMMjS5uG5Lx8J_k_Ww8O_Ca_e_YLlObKTiU', 'content': 'Next to nothing with out a subscription', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2024, 2, 9, 0, 16, 43), 'replyContent': 'Hello, our app offers 10 completely free games straight from download for you to get a first taste. If you want to try the full content, you need to start a subscription but the first 7 days are free and as long as you unsubscribe at least 24 hours before the end of this period, you will not get charged anything.', 'repliedAt': datetime.datetime(2024, 2, 12, 9, 6, 32), 'appVersion': None}",2024-02-09 00:16:43,Next to nothing with out a subscription,1,Steph & Alex 7
676,"{'reviewId': 'b0cf0440-cba9-43e3-9d8b-7343ba9c132f', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Because you get to go anywhere you want', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 4, 9, 10, 37, 56), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-04-09 10:37:56,Because you get to go anywhere you want,5,A Google user
677,"{'reviewId': '2548d634-8360-4592-8a84-cfd9edc22d55', 'userName': 'Hank Eisenstein', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjU4cb9_ikcJeFgkqAB2I7JpnGPraa1nLGwEcd13zZMT8f4WAXMbjg', 'content': ""Can't get it to work on my tablet in kids mode."", 'score': 3, 'thumbsUpCount': 0, 'reviewCreatedVersion': '4.3', 'at': datetime.datetime(2023, 3, 4, 8, 30, 48), 'replyContent': 'Hello, please contact our team on support@edokiacademy.com\n', 'repliedAt': datetime.datetime(2023, 3, 7, 10, 30, 55), 'appVersion': '4.3'}",2023-03-04 08:30:48,Can't get it to work on my tablet in kids mode.,3,Hank Eisenstein
678,"{'reviewId': '1ba196e5-96cb-4561-9419-193b7827cfac', 'userName': 'jeremias viga', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXhIju1Q2FIXxZDPxGplM4L3RWYVEco2Rzxr2BdrX1JAJrUwPOohg', 'content': 'I didnt even try, because request credit card.', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 12, 10, 9, 34, 13), 'replyContent': ""Hello, the app offers a 7-day free trial so Google Play won't charge your account if you cancel within the terms."", 'repliedAt': datetime.datetime(2020, 12, 10, 13, 29, 9), 'appVersion': None}",2020-12-10 09:34:13,"I didnt even try, because request credit card.",1,jeremias viga
679,"{'reviewId': 'd7681810-c174-4eea-8408-ce232e7f57ae', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Discovering the Montessori Preschool A++ app is a priceless rr', 'score': 5, 'thumbsUpCount': 2, 'reviewCreatedVersion': None, 'at': datetime.datetime(2018, 11, 25, 0, 42, 43), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2018-11-25 00:42:43,Discovering the Montessori Preschool A++ app is a priceless rr,5,A Google user
680,"{'reviewId': '6d8dbdfa-9cfb-4634-abca-9f383b8ff980', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'wont even let me subscribe', 'score': 1, 'thumbsUpCount': 3, 'reviewCreatedVersion': '2.1.1', 'at': datetime.datetime(2019, 2, 3, 4, 30, 3), 'replyContent': ""Hello, we're sorry to hear this, could you please send us an email so that we can help you solve the issue (support@edokiacademy.com)"", 'repliedAt': datetime.datetime(2019, 2, 4, 7, 5, 59), 'appVersion': '2.1.1'}",2019-02-03 04:30:03,wont even let me subscribe,1,A Google user
681,"{'reviewId': 'b54494f5-2969-41ee-963c-22107c39c2f3', 'userName': 'daniel magot', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjWi5P87YYvqOw3GMUzcAZD11lW6YXmjubOndtjF87GV8K3kD3Jt', 'content': 'This game is awesome', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.4', 'at': datetime.datetime(2020, 9, 22, 2, 28, 18), 'replyContent': None, 'repliedAt': None, 'appVersion': '3.4'}",2020-09-22 02:28:18,This game is awesome,4,daniel magot
682,"{'reviewId': 'bb83b02b-9c49-483b-b2d3-0c04095760bf', 'userName': 'Изабелла Нсуе Энгонга', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUcjpEcpZV-kAn_ogQl1QwIgolpjamhW7FBDaR0h3JmvoGTwemH', 'content': 'hight quality app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '5.1.6', 'at': datetime.datetime(2023, 9, 15, 12, 33, 31), 'replyContent': None, 'repliedAt': None, 'appVersion': '5.1.6'}",2023-09-15 12:33:31,hight quality app,5,Изабелла Нсуе Энгонга
683,"{'reviewId': '7366abe5-81cc-456e-b5d4-a06c2dc367b7', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'My 4 yr old loves it !', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': '2.9', 'at': datetime.datetime(2020, 1, 29, 15, 10, 2), 'replyContent': None, 'repliedAt': None, 'appVersion': '2.9'}",2020-01-29 15:10:02,My 4 yr old loves it !,5,A Google user
684,"{'reviewId': 'fa3cfdac-b54b-4bad-818a-42d4d47f7826', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Worst app....waste of time...cheap', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 4, 11, 20, 24, 1), 'replyContent': ""Hello, we're sorry to hear that you didn't like our app, our team works hard to offer high-quality educational products. You can contact us on support@edokiacademy.com to share your feedack."", 'repliedAt': datetime.datetime(2020, 4, 12, 15, 52, 9), 'appVersion': None}",2020-04-11 20:24:01,Worst app....waste of time...cheap,1,A Google user
685,"{'reviewId': '616e9063-c442-44b3-a6f4-0440e7ee7195', 'userName': 'Walex Louis Jacques', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIqdXPQJimQcXAfkvmYWhIM33ff_riVl9z_xvzI11mGfdDb4Q=mo', 'content': 'The app is very good', 'score': 4, 'thumbsUpCount': 0, 'reviewCreatedVersion': '4.8.2', 'at': datetime.datetime(2023, 2, 22, 16, 7, 37), 'replyContent': None, 'repliedAt': None, 'appVersion': '4.8.2'}",2023-02-22 16:07:37,The app is very good,4,Walex Louis Jacques
686,"{'reviewId': '73915ea8-864f-4638-aec5-20e0ddd0e260', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Cant even download the app.', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 1, 4, 20, 41, 48), 'replyContent': ""Hello, we're sorry to heart this, could you please contact us on support@edokiacademy.com so we can help you?"", 'repliedAt': datetime.datetime(2020, 1, 5, 6, 47, 49), 'appVersion': None}",2020-01-04 20:41:48,Cant even download the app.,1,A Google user
687,"{'reviewId': 'b900ba97-e819-434d-84bd-eebfe60497ee', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'i love it becaus my friend loves it too', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.0', 'at': datetime.datetime(2020, 1, 12, 9, 9, 28), 'replyContent': None, 'repliedAt': None, 'appVersion': '3.0'}",2020-01-12 09:09:28,i love it becaus my friend loves it too,5,A Google user
688,"{'reviewId': '8337392e-2027-434c-9120-2d18b49a662f', 'userName': 'M A', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKKAAbCfXwDpUt_9iag-Za0LKsTMff6L89BU2xI9puG3YS7taIX=mo', 'content': ""can't figure out how to get the voucher to work."", 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.8', 'at': datetime.datetime(2021, 5, 22, 7, 9, 30), 'replyContent': 'Hello, did you contact us on support@edokiacademy.com? We can help, ask for Valérie', 'repliedAt': datetime.datetime(2021, 5, 28, 6, 57, 38), 'appVersion': '3.8'}",2021-05-22 07:09:30,can't figure out how to get the voucher to work.,1,M A
689,"{'reviewId': 'd8113d3e-4c24-4b92-a1e8-ab49392a9fd4', 'userName': 'Steph & Alex 7', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjXc1CBFYzqwqynkpdMMjS5uG5Lx8J_k_Ww8O_Ca_e_YLlObKTiU', 'content': 'Almost everything is paywalled', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': '5.2', 'at': datetime.datetime(2023, 12, 27, 15, 32, 30), 'replyContent': 'Hello , Our app offers 10 completely free games straight from download for you to get a first taste. If you want to try the full content, you need to start a subscription but the first 7 days are free and as long as you unsubscribe at least 24 hours before the end of this period, you will not get charged anything.', 'repliedAt': datetime.datetime(2023, 12, 28, 22, 9, 51), 'appVersion': '5.2'}",2023-12-27 15:32:30,Almost everything is paywalled,1,Steph & Alex 7
690,"{'reviewId': 'f18e55e1-52a9-465b-990c-fb57ab214947', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'MY GRANDDAUGHTER WILL LOVE THIS APP', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 4, 27, 14, 54, 51), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2020-04-27 14:54:51,MY GRANDDAUGHTER WILL LOVE THIS APP,5,A Google user
691,"{'reviewId': '5169eb01-373a-4270-8645-cae083962f50', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'App for children education', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2018, 11, 25, 7, 22, 16), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2018-11-25 07:22:16,App for children education,5,A Google user
692,"{'reviewId': '0c8b11fb-29a8-44e3-909b-c63e4eed4e0a', 'userName': ""C.M D'A"", 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUor6Ik-NgfxdfZ37kWTJhY3C-VcZuGHU4boW73l009ok8udN-7', 'content': 'Im not installing your stupid app', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 8, 4, 16, 5, 16), 'replyContent': ""Hello, we're sorry to hear that, you can contact our support team to share more details: support@edokiacademy.com"", 'repliedAt': datetime.datetime(2021, 8, 5, 2, 9, 47), 'appVersion': None}",2021-08-04 16:05:16,Im not installing your stupid app,1,C.M D'A
693,"{'reviewId': 'aa394558-64d7-4bb2-94dc-6074addd6dda', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'My little girl loves it', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.1', 'at': datetime.datetime(2020, 4, 21, 4, 50, 5), 'replyContent': 'Glad to heart it! did you know that we offer members fun printables PDFs on our website? Go to montessori.edokiacademy.com and choose ""factsheets"".', 'repliedAt': datetime.datetime(2020, 4, 21, 6, 32, 36), 'appVersion': '3.1'}",2020-04-21 04:50:05,My little girl loves it,5,A Google user
694,"{'reviewId': 'e3170094-2119-4d5e-a897-e14e71e2d457', 'userName': 'Bayou Bennett', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUjE3Iwdm54xHnBi_Ps2s0LfWf2zcqWpLvDx8iW2NVkFhvksl5K', 'content': '5 year old loves the app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2021, 3, 24, 22, 35, 20), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2021-03-24 22:35:20,5 year old loves the app,5,Bayou Bennett
695,"{'reviewId': '9e219468-b22e-4802-827e-616ba93e5558', 'userName': 'Mary Kacsprzak', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUVPgH12PFBeSElUtdfykw4zfmdsSoVPNKXPIkGVNkfGlPtgXya', 'content': 'Trash subscription rubbish...🤬', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2023, 12, 3, 4, 51, 24), 'replyContent': ""Hello, we're sorry that you don't like subscriptions but the reviews are meant to give information on the quality of the content. Our team is always happy to answer all of your questions: support@edokiacademy.com."", 'repliedAt': datetime.datetime(2023, 12, 3, 17, 12, 1), 'appVersion': None}",2023-12-03 04:51:24,Trash subscription rubbish...🤬,1,Mary Kacsprzak
696,"{'reviewId': 'c943d3ca-9ab7-45d9-a256-5e73c7666955', 'userName': 'Cary Colbert', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocLSDHDeEROVqLusngSfUBB3oMPYhjmTO4vlNycfIGxn4uAB6A=mo', 'content': 'very good app', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '4.3', 'at': datetime.datetime(2022, 3, 13, 23, 57, 19), 'replyContent': None, 'repliedAt': None, 'appVersion': '4.3'}",2022-03-13 23:57:19,very good app,5,Cary Colbert
697,"{'reviewId': 'dc505f5c-8e21-4bbd-a490-30093be5a660', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'This app I so so good get it', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2018, 10, 16, 16, 28, 50), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2018-10-16 16:28:50,This app I so so good get it,5,A Google user
698,"{'reviewId': '7073ef80-9b79-4470-8a53-526fc53bcd17', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'It is so helpful', 'score': 5, 'thumbsUpCount': 1, 'reviewCreatedVersion': None, 'at': datetime.datetime(2019, 6, 15, 10, 50, 48), 'replyContent': None, 'repliedAt': None, 'appVersion': None}",2019-06-15 10:50:48,It is so helpful,5,A Google user
699,"{'reviewId': '9e9bf1ce-2745-42dc-b1de-48c798aa82c7', 'userName': 'Alicia Lakos', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUko66nQUTmB3q8wfI4iw_D8R5MAmFlnvTyBmKywO7RSUvL2W65Ww', 'content': 'More options tobuy tutor books', 'score': 2, 'thumbsUpCount': 0, 'reviewCreatedVersion': '3.6.1', 'at': datetime.datetime(2021, 2, 17, 20, 23, 14), 'replyContent': ""Hello, we don't understand your feedback, could you please be more precise or contact us on support@edokiacademy.com please\n"", 'repliedAt': datetime.datetime(2021, 2, 18, 9, 30, 39), 'appVersion': '3.6.1'}",2021-02-17 20:23:14,More options tobuy tutor books,2,Alicia Lakos
700,"{'reviewId': '93258ada-53f8-4dfc-bd1f-c3f185285394', 'userName': 'Easton Reyes', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocI5-fvMSSgJqVgXNVd4i_M9zBMuHEiyj-PuahnPpRqsyE_A=mo', 'content': 'This is fun.', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '4.4', 'at': datetime.datetime(2022, 6, 21, 20, 10, 13), 'replyContent': None, 'repliedAt': None, 'appVersion': '4.4'}",2022-06-21 20:10:13,This is fun.,5,Easton Reyes
701,"{'reviewId': '4c0639ca-1ed8-4104-b281-6efb16085d9e', 'userName': 'Rick Carpenter', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocIRBEhVVZIRZwA1ou2Gm81GLlJW4QgsehqhMSbKjneBzMjufw=mo', 'content': 'Crashes a lot', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': '4.1.1', 'at': datetime.datetime(2021, 10, 27, 15, 28, 23), 'replyContent': 'Hello, the app definitely shouldn\'t crash, could you please send us an email from inside the dashboard\'s ""help center"" so we can better help you troubleshoot?', 'repliedAt': datetime.datetime(2021, 10, 22, 9, 46, 23), 'appVersion': '4.1.1'}",2021-10-27 15:28:23,Crashes a lot,1,Rick Carpenter
702,"{'reviewId': '8813a6c0-e66b-41af-8dd5-aa869176b0a4', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Best Italian Collegiate', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': '2.8', 'at': datetime.datetime(2019, 10, 23, 4, 8, 44), 'replyContent': None, 'repliedAt': None, 'appVersion': '2.8'}",2019-10-23 04:08:44,Best Italian Collegiate,5,A Google user
703,"{'reviewId': '9aeaed2d-0f67-4d44-9ee4-4784f64a742e', 'userName': 'A Google user', 'userImage': 'https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g', 'content': 'Will not let me subscribe', 'score': 1, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 4, 20, 11, 22, 51), 'replyContent': 'Hello, please contact us on support@edokiacademy.com, we can help you', 'repliedAt': datetime.datetime(2020, 4, 20, 12, 5, 54), 'appVersion': None}",2020-04-20 11:22:51,Will not let me subscribe,1,A Google user
704,"{'reviewId': '3c0fc67e-50cd-470f-801b-fc7c537037d2', 'userName': 'Diana Jazmin Matute Bonilla', 'userImage': 'https://play-lh.googleusercontent.com/a-/ALV-UjUR2wAThfHafu_O-dQ-lGgTxrKr9ub1WW5F9UPOnzc5CmX3wNvh', 'content': 'Do you have a platform for schools?', 'score': 5, 'thumbsUpCount': 0, 'reviewCreatedVersion': None, 'at': datetime.datetime(2020, 7, 17, 6, 27, 30), 'replyContent': 'Hello, please if you need any information about school purchase contact us at support@edokiacademy.com, we will be pleased to tell you more about it.', 'repliedAt': datetime.datetime(2020, 7, 17, 6, 58, 34), 'appVersion': None}",2020-07-17 06:27:30,Do you have a platform for schools?,5,Diana Jazmin Matute Bonilla
705,"{'reviewId': 'e467a7be-fe8e-413c-9aae-742f8b6853cf', 'userName': 'Fernando Bonet', 'userImage': 'https://play-lh.googleusercontent.com/a/ACg8ocKz7WIVrtBnW6bCHOniKLYeyoN2azSTnPe-9NN5iJdrJF7g2g=mo', 'content': 'very abusive paywall', 'score': 1, 'thumbsUpCount': 1, 'reviewCreatedVersion': '4.4', 'at': datetime.datetime(2022, 5, 2, 13, 38, 28), 'replyContent': ""Hello, we're sorry to hear that you find our paywall abusive, could you please contact us on support@edokiacademy.com so we can get more feedback from you?"", 'repliedAt': datetime.datetime(2022, 5, 2, 14, 0, 32), 'appVersion': '4.4'}",2022-05-02 13:38:28,very abusive paywall,1,Fernando Bonet
